Id,SalePrice
2735,135326.32161675906
2736,142721.89561331383
2737,122730.84405095229
2738,133147.5029792434
2739,156202.96019142828
2740,141758.72886147563
2741,150837.2569054411
2742,163580.8584482792
2743,142499.12266161427
2744,153277.5807505169
2745,143418.467676254
2746,136165.6097644117
2747,148603.2345708313
2748,134693.06755080388
2749,125939.79736625173
2750,127585.57591888767
2751,126875.57706298008
2752,200331.60528343826
2753,145476.17309425035
2754,216263.9118183835
2755,139737.0397870181
2756,93023.78182345806
2757,65134.37407637255
2758,90741.05783065948
2759,155831.71671632124
2760,124869.08410706629
2761,141344.86488117868
2762,143987.86967184755
2763,185175.64830581774
2764,142332.2082679439
2765,270707.74456204724
2766,127777.4172483402
2767,92939.39297851795
2768,125665.67608531102
2769,132587.09503631643
2770,142391.4677664068
2771,114761.52676142732
2772,105911.43983911147
2773,165436.6744941796
2774,134514.05839819508
2775,120419.58078258924
2776,140106.32696853887
2777,146519.0551508256
2778,102252.50034829303
2779,120668.35770732301
2780,95877.72243283271
2781,95221.7412249111
2782,101411.98244027677
2783,86971.70395497029
2784,124517.29824940598
2785,140103.9215123678
2786,70304.20416716831
2787,124680.03571313646
2788,80315.10497294912
2789,170691.88423983043
2790,96769.26611410262
2791,116337.5256938955
2792,51084.508025070696
2793,152186.65320530641
2794,94172.02992268102
2795,122880.41772208654
2796,102358.84745374988
2797,188095.641327654
2798,97662.9191698196
2799,111653.54813312812
2800,69291.57859088926
2801,110146.51609720648
2802,128949.77464399219
2803,155061.92338137925
2804,139465.38750444422
2805,100132.14780078451
2806,83356.5455315871
2807,164264.34095060837
2808,151054.52493303153
2809,137848.15420941554
2810,128303.3266027359
2811,154453.5248275254
2812,162142.36061533634
2813,160331.5429615078
2814,165163.29513607651
2815,103952.54463662527
2816,237726.5380467902
2817,152385.61236035405
2818,137052.31001889307
2819,154242.14673567086
2820,142938.85124951878
2821,111672.3173621189
2822,189082.94677227852
2823,304390.72912493977
2824,180445.61857927803
2825,137985.25052086072
2826,129088.9678376214
2827,134474.51271131355
2828,208515.35584383257
2829,186098.37206396117
2830,214800.8952289145
2831,182650.2398055077
2832,233253.20997874154
2833,304096.39830594964
2834,218582.95842288184
2835,245455.25937153987
2836,190204.62103508442
2837,151122.05665366523
2838,154967.59645443995
2839,179693.49013737237
2840,201840.37548707484
2841,208414.40205311947
2842,220567.89576875634
2843,152421.9756838507
2844,164356.82331636955
2845,122058.8450906566
2846,208616.8156263589
2847,211317.27664584067
2848,213415.86364200024
2849,197669.87291025402
2850,279640.5194846476
2851,215336.27004994935
2852,235170.43500391854
2853,235530.55604782127
2854,140122.81712435087
2855,201369.23425045563
2856,197091.5341163603
2857,186495.21990010838
2858,189136.04855375632
2859,119827.49837777147
2860,125778.32757633815
2861,119309.14974200388
2862,185357.48757080158
2863,128537.24773670497
2864,236340.21892791975
2865,138685.586081506
2866,140530.60654802714
2867,106442.08523845015
2868,94996.1709661909
2869,109257.16316392057
2870,127888.71883268334
2871,88162.95094330003
2872,55782.20366852157
2873,101915.18591098202
2874,126832.8605266687
2875,113023.10907115613
2876,155438.12600736012
2877,140313.21041893135
2878,150193.23523620705
2879,128925.52008400623
2880,105238.06887918862
2881,150862.9777122952
2882,176352.20795772778
2883,213314.60278885707
2884,215749.71374572796
2885,193294.79749308282
2886,226925.24006155855
2887,95263.608454104
2888,143411.15275723304
2889,63657.10308128984
2890,82269.52975326327
2891,131606.49003306247
2892,53566.7782519742
2893,89579.89300331112
2894,58899.03090536326
2895,323626.06912951067
2896,276354.34277447534
2897,219879.4235101758
2898,151582.83757885412
2899,213129.9675151845
2900,162643.5981285913
2901,213890.09614256996
2902,179731.6740791347
2903,315238.51629535016
2904,331891.78683720017
2905,76750.09503217528
2906,199517.21240605175
2907,113021.89911148352
2908,135892.8429404464
2909,151693.475477373
2910,80655.73073380443
2911,87848.91018190453
2912,151790.63232596655
2913,81437.37517919308
2914,77404.23450773815
2915,83990.10624227501
2916,84839.64853704056
2917,157878.99165467272
2918,120872.01517387474
2919,223605.23550012446
